abs_index,no of objs,selected_dist,selected_angle,gt_beams,pred_dist_5,pred_angle_5,pred_dist_angle_5
4242,"[5, 5, 5, 5, 5, 5]","[0.38704363205457853, 0.38293707452791775, 0.37864225881958813, 0.37416599173227916, 0.3665036409000598, 0.3598057949644502]","[68.52942609738906, 67.10844364967612, 65.80102582303057, 64.25928918065851, 61.84869476664119, 58.69011974652658]","[163, 162, 162, 162, 163, 162]",0.3598057949644502,58.69011974652658,"[0.3598057949644502, 58.69011974652658]"
4243,"[5, 5, 5, 5, 5, 5]","[0.38293707452791775, 0.37864225881958813, 0.37416599173227916, 0.3665036409000598, 0.3598057949644502, 0.351198768695165]","[67.10844364967612, 65.80102582303057, 64.25928918065851, 61.84869476664119, 58.69011974652658, 55.07909622109936]","[162, 162, 162, 163, 162, 162]",0.351198768695165,55.07909622109936,"[0.351198768695165, 55.07909622109936]"
4244,"[5, 5, 5, 5, 5, 5]","[0.37864225881958813, 0.37416599173227916, 0.3665036409000598, 0.3598057949644502, 0.351198768695165, 0.34463924126251205]","[65.80102582303057, 64.25928918065851, 61.84869476664119, 58.69011974652658, 55.07909622109936, 50.93611589504818]","[162, 162, 163, 162, 162, 163]",0.34463924126251205,50.93611589504818,"[0.34463924126251205, 50.93611589504818]"
4245,"[5, 5, 5, 5, 5, 5]","[0.37416599173227916, 0.3665036409000598, 0.3598057949644502, 0.351198768695165, 0.34463924126251205, 0.3376795736567434]","[64.25928918065851, 61.84869476664119, 58.69011974652658, 55.07909622109936, 50.93611589504818, 45.923513259993285]","[162, 163, 162, 162, 163, 162]",0.3376795736567434,45.923513259993285,"[0.3376795736567434, 45.923513259993285]"
4246,"[5, 5, 5, 5, 5, 5]","[0.4093663636719559, 0.40750319871750695, 0.4065774178148609, 0.4065774178148609, 0.4065890972296232, 0.40565263767415594]","[88.68774050721461, 88.7550116020449, 88.75217630306598, 88.75217630306598, 88.6787753426059, 88.74933114548288]","[163, 162, 162, 163, 162, 162]",0.40565263767415594,88.74933114548288,"[0.40565263767415594, 88.74933114548288]"
4247,"[5, 5, 5, 5, 5, 5]","[0.40750319871750695, 0.4065774178148609, 0.4065774178148609, 0.4065890972296232, 0.40565263767415594, 0.40565263767415594]","[88.7550116020449, 88.75217630306598, 88.75217630306598, 88.6787753426059, 88.74933114548288, 88.74933114548288]","[162, 162, 163, 162, 162, 163]",0.40565263767415594,88.74933114548288,"[0.40565263767415594, 88.74933114548288]"
4248,"[5, 5, 5, 5, 5, 5]","[0.4065774178148609, 0.4065774178148609, 0.4065890972296232, 0.40565263767415594, 0.40565263767415594, 0.4047268587776206]","[88.75217630306598, 88.75217630306598, 88.6787753426059, 88.74933114548288, 88.74933114548288, 88.7464698888901]","[162, 163, 162, 162, 163, 163]",0.4047268587776206,88.7464698888901,"[0.4047268587776206, 88.7464698888901]"
4249,"[5, 5, 5, 5, 5, 5]","[0.4065774178148609, 0.4065890972296232, 0.40565263767415594, 0.40565263767415594, 0.4047268587776206, 0.4047268587776206]","[88.75217630306598, 88.6787753426059, 88.74933114548288, 88.74933114548288, 88.7464698888901, 88.7464698888901]","[163, 162, 162, 163, 163, 163]",0.4047268587776206,88.7464698888901,"[0.4047268587776206, 88.7464698888901]"
4250,"[5, 5, 5, 5, 5, 5]","[0.4065890972296232, 0.40565263767415594, 0.40565263767415594, 0.4047268587776206, 0.4047268587776206, 0.40565263767415594]","[88.6787753426059, 88.74933114548288, 88.74933114548288, 88.7464698888901, 88.7464698888901, 88.74933114548288]","[162, 162, 163, 163, 163, 162]",0.40565263767415594,88.74933114548288,"[0.40565263767415594, 88.74933114548288]"
4251,"[5, 5, 5, 5, 5, 5]","[0.40565263767415594, 0.40565263767415594, 0.4047268587776206, 0.4047268587776206, 0.40565263767415594, 0.4047268587776206]","[88.74933114548288, 88.74933114548288, 88.7464698888901, 88.7464698888901, 88.74933114548288, 88.7464698888901]","[162, 163, 163, 163, 162, 163]",0.4047268587776206,88.7464698888901,"[0.4047268587776206, 88.7464698888901]"
4252,"[5, 5, 5, 5, 5, 5]","[0.40565263767415594, 0.4047268587776206, 0.4047268587776206, 0.40565263767415594, 0.4047268587776206, 0.4047268587776206]","[88.74933114548288, 88.7464698888901, 88.7464698888901, 88.74933114548288, 88.7464698888901, 88.7464698888901]","[163, 163, 163, 162, 163, 163]",0.4047268587776206,88.7464698888901,"[0.4047268587776206, 88.7464698888901]"
4253,"[5, 5, 5, 5, 5, 5]","[0.4047268587776206, 0.4047268587776206, 0.40565263767415594, 0.4047268587776206, 0.4047268587776206, 0.4028753040333944]","[88.7464698888901, 88.7464698888901, 88.74933114548288, 88.7464698888901, 88.7464698888901, 88.74070792595131]","[163, 163, 162, 163, 163, 162]",0.4028753040333944,88.74070792595131,"[0.4028753040333944, 88.74070792595131]"
4254,"[5, 5, 5, 5, 5, 5]","[0.4047268587776206, 0.40565263767415594, 0.4047268587776206, 0.4047268587776206, 0.4028753040333944, 0.4038010808950367]","[88.7464698888901, 88.74933114548288, 88.7464698888901, 88.7464698888901, 88.74070792595131, 88.74359551252302]","[163, 162, 163, 163, 162, 163]",0.4038010808950367,88.74359551252302,"[0.4038010808950367, 88.74359551252302]"
4255,"[5, 5, 5, 5, 5, 5]","[0.40565263767415594, 0.4047268587776206, 0.4047268587776206, 0.4028753040333944, 0.4038010808950367, 0.4028753040333944]","[88.74933114548288, 88.7464698888901, 88.7464698888901, 88.74070792595131, 88.74359551252302, 88.74070792595131]","[162, 163, 163, 162, 163, 163]",0.4028753040333944,88.74070792595131,"[0.4028753040333944, 88.74070792595131]"
4256,"[5, 5, 5, 5, 5, 4]","[0.4047268587776206, 0.4047268587776206, 0.4028753040333944, 0.4038010808950367, 0.4028753040333944, 0.4028753040333944]","[88.7464698888901, 88.7464698888901, 88.74070792595131, 88.74359551252302, 88.74070792595131, 88.74070792595131]","[163, 163, 162, 163, 163, 162]",0.4028753040333944,88.74070792595131,"[0.4028753040333944, 88.74070792595131]"
4257,"[5, 5, 5, 5, 4, 3]","[0.4047268587776206, 0.4028753040333944, 0.4038010808950367, 0.4028753040333944, 0.4028753040333944, 0.4028753040333944]","[88.7464698888901, 88.74070792595131, 88.74359551252302, 88.74070792595131, 88.74070792595131, 88.74070792595131]","[163, 162, 163, 163, 162, 163]",0.4028753040333944,88.74070792595131,"[0.4028753040333944, 88.74070792595131]"
4258,"[5, 5, 5, 4, 3, 4]","[0.4028753040333944, 0.4038010808950367, 0.4028753040333944, 0.4028753040333944, 0.4028753040333944, 0.4028753040333944]","[88.74070792595131, 88.74359551252302, 88.74070792595131, 88.74070792595131, 88.74070792595131, 88.74070792595131]","[162, 163, 163, 162, 163, 162]",0.4028753040333944,88.74070792595131,"[0.4028753040333944, 88.74070792595131]"
4259,"[5, 5, 4, 3, 4, 4]","[0.4038010808950367, 0.4028753040333944, 0.4028753040333944, 0.4028753040333944, 0.4028753040333944, 0.401949528199748]","[88.74359551252302, 88.74070792595131, 88.74070792595131, 88.74070792595131, 88.74070792595131, 88.73780703791181]","[163, 163, 162, 163, 162, 163]",0.401949528199748,88.73780703791181,"[0.401949528199748, 88.73780703791181]"
4260,"[5, 4, 3, 4, 4, 4]","[0.4028753040333944, 0.4028753040333944, 0.4028753040333944, 0.4028753040333944, 0.401949528199748, 0.401949528199748]","[88.74070792595131, 88.74070792595131, 88.74070792595131, 88.74070792595131, 88.73780703791181, 88.73780703791181]","[163, 162, 163, 162, 163, 163]",0.401949528199748,88.73780703791181,"[0.401949528199748, 88.73780703791181]"
4261,"[4, 3, 4, 4, 4, 4]","[0.4028753040333944, 0.4028753040333944, 0.4028753040333944, 0.401949528199748, 0.401949528199748, 0.4010237534012169]","[88.74070792595131, 88.74070792595131, 88.74070792595131, 88.73780703791181, 88.73780703791181, 88.73489275629888]","[162, 163, 162, 163, 163, 162]",0.4010237534012169,88.73489275629888,"[0.4010237534012169, 88.73489275629888]"
4262,"[3, 4, 4, 4, 4, 4]","[0.4028753040333944, 0.4028753040333944, 0.401949528199748, 0.401949528199748, 0.4010237534012169, 0.4010237534012169]","[88.74070792595131, 88.74070792595131, 88.73780703791181, 88.73780703791181, 88.73489275629888, 88.73489275629888]","[163, 162, 163, 163, 162, 163]",0.4010237534012169,88.73489275629888,"[0.4010237534012169, 88.73489275629888]"
4263,"[4, 4, 4, 4, 4, 4]","[0.4028753040333944, 0.401949528199748, 0.401949528199748, 0.4010237534012169, 0.4010237534012169, 0.4010237534012169]","[88.74070792595131, 88.73780703791181, 88.73780703791181, 88.73489275629888, 88.73489275629888, 88.73489275629888]","[162, 163, 163, 162, 163, 163]",0.4010237534012169,88.73489275629888,"[0.4010237534012169, 88.73489275629888]"
4264,"[4, 4, 4, 4, 4, 4]","[0.401949528199748, 0.401949528199748, 0.4010237534012169, 0.4010237534012169, 0.4010237534012169, 0.4010237534012169]","[88.73780703791181, 88.73780703791181, 88.73489275629888, 88.73489275629888, 88.73489275629888, 88.73489275629888]","[163, 163, 162, 163, 163, 163]",0.4010237534012169,88.73489275629888,"[0.4010237534012169, 88.73489275629888]"
4265,"[4, 4, 4, 4, 4, 4]","[0.401949528199748, 0.4010237534012169, 0.4010237534012169, 0.4010237534012169, 0.4010237534012169, 0.4010125887861876]","[88.73780703791181, 88.73489275629888, 88.73489275629888, 88.73489275629888, 88.73489275629888, 88.80931394371109]","[163, 162, 163, 163, 163, 162]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4266,"[4, 4, 4, 4, 4, 4]","[0.4010237534012169, 0.4010237534012169, 0.4010237534012169, 0.4010237534012169, 0.4010125887861876, 0.4000979796449865]","[88.73489275629888, 88.73489275629888, 88.73489275629888, 88.73489275629888, 88.80931394371109, 88.73196498815467]","[162, 163, 163, 163, 162, 162]",0.4000979796449865,88.73196498815467,"[0.4000979796449865, 88.73196498815467]"
4267,"[4, 4, 4, 4, 4, 4]","[0.4010237534012169, 0.4010237534012169, 0.4010237534012169, 0.4010125887861876, 0.4000979796449865, 0.4000867891957944]","[88.73489275629888, 88.73489275629888, 88.73489275629888, 88.80931394371109, 88.73196498815467, 88.80655830178742]","[163, 163, 163, 162, 162, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4268,"[4, 4, 4, 4, 4, 4]","[0.4010237534012169, 0.4010237534012169, 0.4010125887861876, 0.4000979796449865, 0.4000867891957944, 0.4000979796449865]","[88.73489275629888, 88.73489275629888, 88.80931394371109, 88.73196498815467, 88.80655830178742, 88.73196498815467]","[163, 163, 162, 162, 162, 162]",0.4000979796449865,88.73196498815467,"[0.4000979796449865, 88.73196498815467]"
4269,"[4, 4, 4, 4, 4, 4]","[0.4010237534012169, 0.4010125887861876, 0.4000979796449865, 0.4000867891957944, 0.4000979796449865, 0.4010237534012169]","[88.73489275629888, 88.80931394371109, 88.73196498815467, 88.80655830178742, 88.73196498815467, 88.73489275629888]","[163, 162, 162, 162, 162, 162]",0.4010237534012169,88.73489275629888,"[0.4010237534012169, 88.73489275629888]"
4270,"[4, 4, 4, 4, 4, 3]","[0.4010125887861876, 0.4000979796449865, 0.4000867891957944, 0.4000979796449865, 0.4010237534012169, 0.4010237534012169]","[88.80931394371109, 88.73196498815467, 88.80655830178742, 88.73196498815467, 88.73489275629888, 88.73489275629888]","[162, 162, 162, 162, 162, 163]",0.4010237534012169,88.73489275629888,"[0.4010237534012169, 88.73489275629888]"
4271,"[4, 4, 4, 4, 3, 4]","[0.4000979796449865, 0.4000867891957944, 0.4000979796449865, 0.4010237534012169, 0.4010237534012169, 0.4000867891957944]","[88.73196498815467, 88.80655830178742, 88.73196498815467, 88.73489275629888, 88.73489275629888, 88.80655830178742]","[162, 162, 162, 162, 163, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4272,"[4, 4, 4, 3, 4, 4]","[0.4000867891957944, 0.4000979796449865, 0.4010237534012169, 0.4010237534012169, 0.4000867891957944, 0.4000979796449865]","[88.80655830178742, 88.73196498815467, 88.73489275629888, 88.73489275629888, 88.80655830178742, 88.73196498815467]","[162, 162, 162, 163, 162, 163]",0.4000979796449865,88.73196498815467,"[0.4000979796449865, 88.73196498815467]"
4273,"[4, 4, 3, 4, 4, 4]","[0.4000979796449865, 0.4010237534012169, 0.4010237534012169, 0.4000867891957944, 0.4000979796449865, 0.4000867891957944]","[88.73196498815467, 88.73489275629888, 88.73489275629888, 88.80655830178742, 88.73196498815467, 88.80655830178742]","[162, 162, 163, 162, 163, 163]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4274,"[4, 3, 4, 4, 4, 5]","[0.4010237534012169, 0.4010237534012169, 0.4000867891957944, 0.4000979796449865, 0.4000867891957944, 0.4000867891957944]","[88.73489275629888, 88.73489275629888, 88.80655830178742, 88.73196498815467, 88.80655830178742, 88.80655830178742]","[162, 163, 162, 163, 163, 163]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4275,"[3, 4, 4, 4, 5, 4]","[0.4010237534012169, 0.4000867891957944, 0.4000979796449865, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944]","[88.73489275629888, 88.80655830178742, 88.73196498815467, 88.80655830178742, 88.80655830178742, 88.80655830178742]","[163, 162, 163, 163, 163, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4276,"[4, 4, 4, 5, 4, 5]","[0.4000867891957944, 0.4000979796449865, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944]","[88.80655830178742, 88.73196498815467, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742]","[162, 163, 163, 163, 162, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4277,"[4, 4, 5, 4, 5, 3]","[0.4000979796449865, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944]","[88.73196498815467, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742]","[163, 163, 163, 162, 162, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4278,"[4, 5, 4, 5, 3, 5]","[0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944]","[88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742]","[163, 163, 162, 162, 162, 163]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4279,"[5, 4, 5, 3, 5, 5]","[0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944]","[88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742]","[163, 162, 162, 162, 163, 163]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4280,"[4, 5, 3, 5, 5, 4]","[0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4010125887861876]","[88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80931394371109]","[162, 162, 162, 163, 163, 163]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4281,"[5, 3, 5, 5, 4, 4]","[0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4010125887861876, 0.4010125887861876]","[88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80931394371109, 88.80931394371109]","[162, 162, 163, 163, 163, 163]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4282,"[3, 5, 5, 4, 4, 5]","[0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876]","[88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80931394371109, 88.80931394371109, 88.80931394371109]","[162, 163, 163, 163, 163, 162]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4283,"[5, 5, 4, 4, 5, 4]","[0.4000867891957944, 0.4000867891957944, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876]","[88.80655830178742, 88.80655830178742, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109]","[163, 163, 163, 163, 162, 163]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4284,"[5, 4, 4, 5, 4, 5]","[0.4000867891957944, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4000867891957944]","[88.80655830178742, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80655830178742]","[163, 163, 163, 162, 163, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4285,"[4, 4, 5, 4, 5, 6]","[0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4000867891957944, 0.4000867891957944]","[88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80655830178742, 88.80655830178742]","[163, 163, 162, 163, 162, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4286,"[4, 5, 4, 5, 6, 6]","[0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4000867891957944, 0.4000867891957944, 0.4010237534012169]","[88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80655830178742, 88.80655830178742, 88.73489275629888]","[163, 162, 163, 162, 162, 163]",0.4010237534012169,88.73489275629888,"[0.4010237534012169, 88.73489275629888]"
4287,"[5, 4, 5, 6, 6, 5]","[0.4010125887861876, 0.4010125887861876, 0.4000867891957944, 0.4000867891957944, 0.4010237534012169, 0.4000867891957944]","[88.80931394371109, 88.80931394371109, 88.80655830178742, 88.80655830178742, 88.73489275629888, 88.80655830178742]","[162, 163, 162, 162, 163, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4288,"[4, 5, 6, 6, 5, 7]","[0.4010125887861876, 0.4000867891957944, 0.4000867891957944, 0.4010237534012169, 0.4000867891957944, 0.4010125887861876]","[88.80931394371109, 88.80655830178742, 88.80655830178742, 88.73489275629888, 88.80655830178742, 88.80931394371109]","[163, 162, 162, 163, 162, 162]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4289,"[5, 6, 6, 5, 7, 6]","[0.4000867891957944, 0.4000867891957944, 0.4010237534012169, 0.4000867891957944, 0.4010125887861876, 0.4000867891957944]","[88.80655830178742, 88.80655830178742, 88.73489275629888, 88.80655830178742, 88.80931394371109, 88.80655830178742]","[162, 162, 163, 162, 162, 163]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4290,"[6, 6, 5, 7, 6, 6]","[0.4000867891957944, 0.4010237534012169, 0.4000867891957944, 0.4010125887861876, 0.4000867891957944, 0.4000867891957944]","[88.80655830178742, 88.73489275629888, 88.80655830178742, 88.80931394371109, 88.80655830178742, 88.80655830178742]","[162, 163, 162, 162, 163, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4291,"[6, 5, 7, 6, 6, 6]","[0.4010237534012169, 0.4000867891957944, 0.4010125887861876, 0.4000867891957944, 0.4000867891957944, 0.4000979796449865]","[88.73489275629888, 88.80655830178742, 88.80931394371109, 88.80655830178742, 88.80655830178742, 88.73196498815467]","[163, 162, 162, 163, 162, 163]",0.4000979796449865,88.73196498815467,"[0.4000979796449865, 88.73196498815467]"
4292,"[5, 7, 6, 6, 6, 5]","[0.4000867891957944, 0.4010125887861876, 0.4000867891957944, 0.4000867891957944, 0.4000979796449865, 0.4000867891957944]","[88.80655830178742, 88.80931394371109, 88.80655830178742, 88.80655830178742, 88.73196498815467, 88.80655830178742]","[162, 162, 163, 162, 163, 163]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4293,"[7, 6, 6, 6, 5, 6]","[0.4010125887861876, 0.4000867891957944, 0.4000867891957944, 0.4000979796449865, 0.4000867891957944, 0.4000867891957944]","[88.80931394371109, 88.80655830178742, 88.80655830178742, 88.73196498815467, 88.80655830178742, 88.80655830178742]","[162, 163, 162, 163, 163, 163]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4294,"[6, 6, 6, 5, 6, 6]","[0.4000867891957944, 0.4000867891957944, 0.4000979796449865, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944]","[88.80655830178742, 88.80655830178742, 88.73196498815467, 88.80655830178742, 88.80655830178742, 88.80655830178742]","[163, 162, 163, 163, 163, 163]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4295,"[6, 6, 5, 6, 6, 7]","[0.4000867891957944, 0.4000979796449865, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944]","[88.80655830178742, 88.73196498815467, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742]","[162, 163, 163, 163, 163, 163]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4296,"[6, 5, 6, 6, 7, 6]","[0.4000979796449865, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944]","[88.73196498815467, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742]","[163, 163, 163, 163, 163, 163]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4297,"[5, 6, 6, 7, 6, 6]","[0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944]","[88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742]","[163, 163, 163, 163, 163, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4298,"[6, 6, 7, 6, 6, 6]","[0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4010237534012169]","[88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.73489275629888]","[163, 163, 163, 163, 162, 162]",0.4010237534012169,88.73489275629888,"[0.4010237534012169, 88.73489275629888]"
4299,"[6, 7, 6, 6, 6, 7]","[0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4010237534012169, 0.4000979796449865]","[88.80655830178742, 88.80655830178742, 88.80655830178742, 88.80655830178742, 88.73489275629888, 88.73196498815467]","[163, 163, 163, 162, 162, 163]",0.4000979796449865,88.73196498815467,"[0.4000979796449865, 88.73196498815467]"
4300,"[7, 6, 6, 6, 7, 7]","[0.4000867891957944, 0.4000867891957944, 0.4000867891957944, 0.4010237534012169, 0.4000979796449865, 0.4010125887861876]","[88.80655830178742, 88.80655830178742, 88.80655830178742, 88.73489275629888, 88.73196498815467, 88.80931394371109]","[163, 163, 162, 162, 163, 162]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4301,"[6, 6, 6, 7, 7, 7]","[0.4000867891957944, 0.4000867891957944, 0.4010237534012169, 0.4000979796449865, 0.4010125887861876, 0.4010125887861876]","[88.80655830178742, 88.80655830178742, 88.73489275629888, 88.73196498815467, 88.80931394371109, 88.80931394371109]","[163, 162, 162, 163, 162, 162]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4302,"[6, 6, 7, 7, 7, 6]","[0.4000867891957944, 0.4010237534012169, 0.4000979796449865, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876]","[88.80655830178742, 88.73489275629888, 88.73196498815467, 88.80931394371109, 88.80931394371109, 88.80931394371109]","[162, 162, 163, 162, 162, 163]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4303,"[6, 7, 7, 7, 6, 7]","[0.4010237534012169, 0.4000979796449865, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876]","[88.73489275629888, 88.73196498815467, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109]","[162, 163, 162, 162, 163, 162]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4304,"[7, 7, 7, 6, 7, 7]","[0.4000979796449865, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876]","[88.73196498815467, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109]","[163, 162, 162, 163, 162, 163]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4305,"[7, 7, 6, 7, 7, 8]","[0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876]","[88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109]","[162, 162, 163, 162, 163, 163]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4306,"[7, 6, 7, 7, 8, 7]","[0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876]","[88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109]","[162, 163, 162, 163, 163, 163]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4307,"[6, 7, 7, 8, 7, 7]","[0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4000979796449865]","[88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.73196498815467]","[163, 162, 163, 163, 163, 161]",0.4000979796449865,88.73196498815467,"[0.4000979796449865, 88.73196498815467]"
4308,"[7, 7, 8, 7, 7, 6]","[0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4000979796449865, 0.4000867891957944]","[88.80931394371109, 88.80931394371109, 88.80931394371109, 88.80931394371109, 88.73196498815467, 88.80655830178742]","[162, 163, 163, 163, 161, 162]",0.4000867891957944,88.80655830178742,"[0.4000867891957944, 88.80655830178742]"
4309,"[7, 8, 7, 7, 6, 7]","[0.4010125887861876, 0.4010125887861876, 0.4010125887861876, 0.4000979796449865, 0.4000867891957944, 0.4010125887861876]","[88.80931394371109, 88.80931394371109, 88.80931394371109, 88.73196498815467, 88.80655830178742, 88.80931394371109]","[163, 163, 163, 161, 162, 162]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4310,"[8, 7, 7, 6, 7, 5]","[0.4010125887861876, 0.4010125887861876, 0.4000979796449865, 0.4000867891957944, 0.4010125887861876, 0.4010125887861876]","[88.80931394371109, 88.80931394371109, 88.73196498815467, 88.80655830178742, 88.80931394371109, 88.80931394371109]","[163, 163, 161, 162, 162, 162]",0.4010125887861876,88.80931394371109,"[0.4010125887861876, 88.80931394371109]"
4311,"[7, 7, 6, 7, 5, 5]","[0.4010125887861876, 0.4000979796449865, 0.4000867891957944, 0.4010125887861876, 0.4010125887861876, 0.4010237534012169]","[88.80931394371109, 88.73196498815467, 88.80655830178742, 88.80931394371109, 88.80931394371109, 88.73489275629888]","[163, 161, 162, 162, 162, 162]",0.4010237534012169,88.73489275629888,"[0.4010237534012169, 88.73489275629888]"
